id,type,title,director,cast,country,date_added,release_year,rating,duration,listed_in,description,poster
tt14459792,Movie,Sesame Street: 50 Years of Sunny Days,,,,"April 27, 2021",2021,TV-14,,"Documentaries, News","Highlighting the 50-year impact of the iconic series and the nonprofit behind it, Sesame Workshop; featured guests include W. Kamau Bell, Gloria Estefan, Dr. Anthony Fauci, Whoopi Goldberg, Christopher Jackson, John Legend, Lucy Liu and Olivia Munn.",https://m.media-amazon.com/images/M/MV5BYTc4NzY1MzgtYzEwMy00MWZmLTljNzktYTVmNjhkOGUzOTNjXkEyXkFqcGdeQXVyOTM5ODYxMDc@._V1_.jpg
tt6842770,Movie,Wild Mountain Thyme,,,,"April 25, 2021",2020,PG-13,102 min,"Comedy, Romance","Rosemary has her heart set on winning Anthony’s affections. Having been stung by his father’s plan to sell his farm in Ireland to his American nephew, Anthony is jolted into pursuing his dreams.",https://m.media-amazon.com/images/M/MV5BYzhhOTdiYzAtMDJiYS00NDA0LWJmN2EtODljMDJmNDMxZDk3XkEyXkFqcGdeQXVyMTEyMjM2NDc2._V1_.jpg
tt7636896,Movie,UFC 261: Early Prelims and Prelims,,,,"April 24, 2021",2021,,,Sports,UFC 261: Early Prelims and Prelims,https://m.media-amazon.com/images/M/MV5BOTA1Zjk1MjItOTcyZC00N2U4LWI3NjgtZmI5MmNkZGE0ZDM3XkEyXkFqcGdeQXVyMzQyNjM1Njg@._V1_.jpg
tt0089470,Movie,Billie,,,,"April 23, 2021",2019,,98 min,"Black Stories, Documentaries, Music",Billie Holiday had one of the greatest voices of all time. This film chronicles her amazing story featuring remastered performances and interviews from musical greats.,https://m.media-amazon.com/images/M/MV5BNjIwOTgzN2QtZTY2Mi00MmU1LWFjMTItN2EwZTFhYTMwZGRjXkEyXkFqcGdeQXVyODY0NzcxNw@@._V1_.jpg
tt9586294,Movie,Better Days,,,,"April 22, 2021",2019,PG,136 min,Drama,"The relentlessly bullied Nian finds solace in petty criminal Bei while preparing for her college entrance exam. Before they can run off together, they are pulled into a murder investigation, altering their lives forever.",https://m.media-amazon.com/images/M/MV5BNjg2NjA0NWMtMWIyZC00MGY0LTg2YzUtZjU4NWY2YzM3ZDU3XkEyXkFqcGdeQXVyNzI1NzMxNzM@._V1_.jpg
tt9112712,Movie,Breaking Fast,,,,"April 22, 2021",2020,,92 min,"Comedy, Drama, LGBTQ+","Mo, a practicing Muslim living in West Hollywood, is learning to navigate life post heartbreak. Enter Kal, an All-American guy who surprises Mo by offering to break fast with him during the holy month of Ramadan.",https://m.media-amazon.com/images/M/MV5BY2IyYWM3ODctMjA1Ny00ZTBlLWIwNGEtN2VjYzg1NjMxYjZhXkEyXkFqcGdeQXVyMTEyNDk3MjY3._V1_.jpg
tt23494818,Movie,It's Not Too Late: Earth Day Special,,,,"April 20, 2021",2021,,,News,"A journey across the globe with ABC News Chief Meteorologist Ginger Zee focused on what the world can do this Earth Day to help slow the climate emergency – through a series of unique interviews and exclusive access, Ginger shows it never is too late to make a difference.",
tt0353969,Movie,Memories of Murder,,,,"April 20, 2021",2003,TV-MA,131 min,"Crime, Drama, Horror",From director Bong Joon-ho (THE HOST) comes this tense psychological crime thriller based on the actual case of a serial killer.,https://m.media-amazon.com/images/M/MV5BOGViNTg4YTktYTQ2Ni00MTU0LTk2NWUtMTI4OTc1YTM0NzQ2XkEyXkFqcGdeQXVyMDM2NDM2MQ@@._V1_.jpg
tt14443820,Movie,Set the Record Straight: The Jam Master Jay Case,,,,"April 19, 2021",2021,,,"Crime, Documentaries, Music","The case of the the 2002 unsolved murder of RUN DMC’s Jam Master Jay stayed cold for nearly two decades. Now, new developments in the story uncovered by Journalist Darla Miles examines the complicated legacy of a rap pioneer and leverages exclusive archival video to reveal new details and seek justice for friends, family, fans and an entire community.",https://m.media-amazon.com/images/M/MV5BYWQwZTQ0Y2ItNzhlNi00ODJhLTkxNDEtY2RiOTZkMTAyZmZlXkEyXkFqcGdeQXVyMjQ3OTY1MzI@._V1_.jpg
,Movie,The Lynching of Henry ‘Peg’ Gilbert,,,,"April 19, 2021",2020,,,Documentaries,"Henry ‘Peg’ Gilbert was sitting in church one evening in 1947 when, about 100 yards away, a calf wandered into the road. This would lead to a sequence of events that seemingly had nothing to do with Gilbert, or with his surprising success for a Black farmer in rural Georgia in the 1940s, but it would eventually end in his lynching. The Lynching of Henry ‘Peg’ Gilbert tells the story of a man whose unjust death resonates as much today as it did 70 years ago. Gilbert’s story was uncovered by researchers at the Northeastern University school of Law, who proved that he was beaten, tortured and lynched in a jail cell, all under the supervision of local law enforcement.",
tt2165922,Movie,Modern Persuasion,,,,"April 17, 2021",2020,,87 min,Romance,A single woman focused on her career in New York is forced to deal with the aftermath of a failed relationship when an ex-boyfriend hires her company.,https://m.media-amazon.com/images/M/MV5BNmNlYjcyYmMtNzNhOS00MzM4LWExODgtNGJiM2VjODZmZDBhXkEyXkFqcGdeQXVyMTkxNjUyNQ@@._V1_.jpg
tt9222438,Movie,Sister of the Groom,,,,"April 17, 2021",2020,R,92 min,"Comedy, Drama, Romance",Alicia Silverstone (Clueless) and Tom Everett Scott (That Thing You Do) star in a destination wedding weekend gone off the rails.,https://m.media-amazon.com/images/M/MV5BNTZhZmU0ZTUtNzkyOC00OGUwLWE2ZmEtODUzOWU5OTY2NjY2XkEyXkFqcGdeQXVyMTA3MDk2NDg2._V1_.jpg
tt5662158,Movie,Fly Like a Girl,,,,"April 16, 2021",2020,,85 min,Documentaries,"Fly Like A Girl is more than just a film. It’s a movement of young girls and women relentlessly pursuing their passion for aviation. A field currently dominated by men.
Fly Like A Girl shows us that women are in charge of their own destiny.",https://m.media-amazon.com/images/M/MV5BNzA2MDQ2YmMtNjQwNC00MTIyLWEyYTctNTVmOGI0MjJkYjQ5XkEyXkFqcGdeQXVyMjA3NjU3OTY@._V1_.jpg
tt12592252,Movie,Songbird,,,,"April 16, 2021",2021,PG-13,85 min,Thriller,"In the terrifying thriller SONGBIRD, the COVID-23 virus has mutated and the world is in its fourth year of lockdown.",https://m.media-amazon.com/images/M/MV5BZDA1MTYxNjctYjQyOS00OTQ2LWFkNGMtMmZkNDg0ZDNjNDYyXkEyXkFqcGdeQXVyNjY1MTg4Mzc@._V1_.jpg
tt12766708,Movie,Deep in Vogue,,,,"April 15, 2021",2019,TV-MA,63 min,"Documentaries, LGBTQ+","""Deep in Vogue"" celebrates the colorful, queer, emotional and political stories of Northern Vogue and its people.",https://m.media-amazon.com/images/M/MV5BNGUzODgxZDQtZjVmNS00M2VlLWExZTQtOWJiMTViY2ViYTM1XkEyXkFqcGdeQXVyMjA2OTE4OA@@._V1_.jpg
tt11905848,Movie,The State of Texas vs. Melissa,,,,"April 15, 2021",2020,,102 min,Documentaries,"Melissa Lucio was the first Hispanic woman sentenced to death in Texas. For ten years she has been awaiting her fate, and she now faces her last appeal.",https://m.media-amazon.com/images/M/MV5BNzIwMGZmZGUtNTg2MC00NjVhLWE4MDctMzI1MDA5MjY5NjgxXkEyXkFqcGdeQXVyMzM0NDIyNjk@._V1_.jpg
tt2109184,Movie,Paranormal Activity 4,,,,"April 12, 2021",2012,R,87 min,"Horror, Thriller","It has been five years since the disappearance of Katie and Hunter, and a suburban family witness strange events in their neighborhood when a woman and a mysterious child move in.",https://m.media-amazon.com/images/M/MV5BYzlkYTA1N2YtMTAzMi00N2ExLWFhMTktYmRkMjFlZGIyNjE4XkEyXkFqcGdeQXVyODIyOTEyMzY@._V1_.jpg
tt5774062,Movie,Spontaneous,,,,"April 12, 2021",2020,R,102 min,"Comedy, Horror",Mara Carlye's life is forever changed when students in her senior class literally explode for no reason. Mara and her friends stay close together as they await possible combustion - wondering what part of life is worth living.if it might end suddenly.,https://m.media-amazon.com/images/M/MV5BMTQyMzRmZDUtNmQ2Yy00MWU1LTljOTEtMzA0OTc3NWRmMzkyXkEyXkFqcGdeQXVyMDk5Mzc5MQ@@._V1_.jpg
tt9109072,Movie,Knuckledust,,,,"April 10, 2021",2020,,105 min,"Action, Thriller","When Police kicks open the doors of the elite underground fight club Knuckledust, they find seven levels of hell, filled with the dead bodies of countless fighters, assassins and goons. Only one man, beaten up to a pulp, is still breathing : hard Eight.",https://m.media-amazon.com/images/M/MV5BYzM5MTcyYjctZmQyOC00ZWZlLWE0M2QtYTQyMzMyMjNhNDEyXkEyXkFqcGdeQXVyNTMwNzY2MzM@._V1_.jpg
tt8680006,Movie,Everything's Gonna Be Okay,,,United States,"April 9, 2021",2020,2 Seasons,,"Comedy, Drama","Australian twenty-something Nicholas is left to take care of his two American teenage half-sisters after the death of their father. Nicholas hasn’t been particularly present in his siblings’ lives, and now his sisters have to cope with not only a devastating loss but the reality that their neurotic, ill-equipped brother is all they have. But he tries! He tries so, so hard.",https://m.media-amazon.com/images/M/MV5BNjAwMDc5ZWItYTg4MS00Yzg5LWExMGItMzg3NzliNTMxNDE0XkEyXkFqcGdeQXVyMTkxNjUyNQ@@._V1_.jpg
tt14354984,Movie,Hope & Desperation: Emergency at the Border,,,,"April 9, 2021",2021,,,News,"ABC News Live offers a real and emotional look at the border crisis as it unfolds. Plus, join John Quiñones in the first U.S. interview with Guatemalan President Alejandro Giammettei.",https://m.media-amazon.com/images/M/MV5BMTQ4ZGFiNzYtMDA3Yy00ZmUyLTlkMDktNDkzYmI1YjE3YWM0XkEyXkFqcGdeQXVyMjk3ODI3MzM@._V1_.jpg
tt8633462,Movie,"Quo Vadis, Aida?",,,,"April 9, 2021",2020,TV-MA,104 min,"Action, Adventure, Drama","Bosnia, July 1995. Aida is a translator for the UN in the small town of Srebrenica. When the Serbian army takes over the town, her family is among the thousands of citizens looking for shelter in the UN camp.",https://m.media-amazon.com/images/M/MV5BZmUwMTI1Y2UtZTBjYS00YzBlLWFlODUtODA1OGYwYTc5ZWY3XkEyXkFqcGdeQXVyMTA3MDk2NDg2._V1_.jpg
tt10712928,Movie,Stars Fell on Alabama,,,,"April 9, 2021",2021,PG-13,103 min,"Comedy, Romance",Successful Hollywood agent Bryce Dixon is returning to Alabama for the first time in 15 years for his high school reunion.,https://m.media-amazon.com/images/M/MV5BNDk5MWFlMmYtYmU5NC00MzAwLTgxODctYWZkZjk1OThiMzc3XkEyXkFqcGdeQXVyODI3ODY2MTQ@._V1_.jpg
tt12681044,Movie,The Standard,,,,"April 9, 2021",2020,,92 min,Documentaries,Veterans host an endurance event to connect with civilians and pay tribute to their Special Forces community. The 48-hour challenge is a chance for elite athletes to test their limits and the Cadre to bridge the military-civilian divide.,https://m.media-amazon.com/images/M/MV5BYTBlYTJjMDItMzgxYS00M2Q2LWIyYTQtNzUxMTE1YjczYTZmXkEyXkFqcGdeQXVyMTkxNjUyNQ@@._V1_.jpg
tt10399114,Movie,A Christmas Hero,,,,"April 8, 2021",2020,PG-13,86 min,Drama,"When a young disillusioned war vet, home from Afghanistan, sees nothing good in his life during Christmas a visit by his guardian angel shows him that his life really did make a difference.",https://m.media-amazon.com/images/M/MV5BNzkxYTU4ZGEtOWExZC00YmMxLWFkOGMtOWM0NWRjMDE5MTNlXkEyXkFqcGdeQXVyMzM3MTU3NjA@._V1_.jpg
tt11778272,Movie,Crock of Gold: A Few Rounds With Shane MacGowan,,,,"April 8, 2021",2020,,130 min,"Documentaries, Music","CROCK OF GOLD, the definitive documentary on musical icon Shane MacGowan, explores the wild, roving life of Ireland’s most beloved punk poet – from his youth through to the success of the Pogues and beyond, as told by Shane himself.",https://m.media-amazon.com/images/M/MV5BZWE2MTdmZmYtNDViMC00YTA1LTkxYTYtM2RkZWIxOThiMDg4XkEyXkFqcGdeQXVyODc0OTEyNDU@._V1_.jpg
tt12567246,Movie,Ip Man: Kung Fu Master,,,,"April 8, 2021",2019,,84 min,"Action, Sports","Decades before becoming Bruce Lee’s legendary teacher, the young Ip Man, then a police captain in Foshan, is targeted by the vengeful daughter of a ruthless mobster, just as the Japanese army invades the region.",https://m.media-amazon.com/images/M/MV5BZjA1YWEzOGQtNDEzOS00ODlkLWFjZGEtZDM4NmRmMjFmZjlhXkEyXkFqcGdeQXVyMTA2MDU0NjM5._V1_.jpg
tt1826940,Movie,Girl,,,,"April 5, 2021",2020,,90 min,"Mystery, Thriller",A young woman (Bella Thorne) returns to her hometown to exact revenge on her abusive father. She soon finds herself prey to a sinister sheriff (Mickey Rourke) when she uncovers a family legacy more disturbing than she'd imagined.,https://m.media-amazon.com/images/M/MV5BMjA0MDc1NTk0Ml5BMl5BanBnXkFtZTgwMTk2ODA5NDM@._V1_.jpg
tt14260658,Movie,Malika the Lion Queen,,,,"April 5, 2021",2021,,,"Documentaries, Science & Technology","The exhilarating and harrowing life of Malika, a lioness of a powerful pride in South Africa's Kruger National Park.",https://m.media-amazon.com/images/M/MV5BNWVkYzFmY2MtNTIyMS00NTBhLThkNDQtOWNmMDJkMGMzNjdiXkEyXkFqcGdeQXVyMTM5ODg5MDk@._V1_.jpg
tt2640044,Movie,The Masters,,,,"April 4, 2021",2008,,,Sports,"A tradition unlike any other. From Augusta National Golf Club in Augusta, Ga.",https://m.media-amazon.com/images/M/MV5BYWNlZmVjOTMtYjRkOS00MTBkLTg2YTEtMzg1YmUwZGMxNzI5XkEyXkFqcGdeQXVyMTA2MTI3MzE0._V1_.jpg
tt1540011,Movie,Blair Witch,,,,"April 3, 2021",2016,R,89 min,"Horror, Thriller","It's been 20 years since a local girl vanished into the Black Hills Forest in Maryland while researching the legend of the Blair Witch, leaving a trail of theories and suspicions in their wake.",https://m.media-amazon.com/images/M/MV5BMjI0NTEyMjA3NV5BMl5BanBnXkFtZTgwODk5OTU4OTE@._V1_.jpg
tt11188154,Movie,WeWork: or The Making and Breaking of a $47 Billion Unicorn,,,,"April 2, 2021",2021,TV-MA,102 min,Documentaries,WeWork: or The Making and Breaking of a $47 Billion Unicorn takes a look at the community-centric ideal that sent the little co-working venture sky-rocketing and then investigates what was really going on behind the scenes.,https://m.media-amazon.com/images/M/MV5BNjkxMjBkZWEtMzJkNi00YmE4LWFhY2EtYWY0MWQ0OTQ0MDc3XkEyXkFqcGdeQXVyNDI3NjU1NzQ@._V1_.jpg
tt0289043,Movie,28 Days Later,,,,"April 1, 2021",2003,R,113 min,"Drama, Horror, Science Fiction","A deadly virus transforms humans into bloodthirsty, rage-filled zombies that leave a handful of survivors on the run for their lives.",https://m.media-amazon.com/images/M/MV5BYTFkM2ViMmQtZmI5NS00MjQ2LWEyN2EtMTI1ZmNlZDU3MTZjXkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_.jpg
tt2980210,Movie,A Hologram for the King,,,,"April 1, 2021",2016,R,98 min,"Comedy, Drama","Set during the recession, a desperate businessman (Tom Hanks) in Saudi Arabia attempts to leave his mark on the world while fighting foreclosure and paying his daughter's tuition.",https://m.media-amazon.com/images/M/MV5BZmIyNDQ1MGUtYWRkMy00MTVmLTg5YzAtMjcyMDA0Yzc4MTcyXkEyXkFqcGdeQXVyMTA4NjE0NjEy._V1_.jpg
,Movie,Blippi's Great Green Adventure,,,,"April 1, 2021",2021,TV-Y,42 min,Kids,"This Earth Day, join Blippi as he learns all about the planet and transforms a piece of littered land into a beautiful garden!",
tt5270948,Movie,Chappaquiddick,,,,"April 1, 2021",2017,PG-13,106 min,Drama,"Depicting Ted Kennedy's involvement in the fatal 1969 car accident that claims the life of a young campaign strategist, Mary Jo Kopechne.",https://m.media-amazon.com/images/M/MV5BMTU1ODM2Nzk1OV5BMl5BanBnXkFtZTgwMzA4MTc5NDM@._V1_.jpg
tt2126357,Movie,Second Act,,,,"April 1, 2021",2018,PG-13,104 min,"Comedy, Romance",A retail worker reinvents her life and shows what street smarts can do.,https://m.media-amazon.com/images/M/MV5BMjQ2MjI5Njk0MF5BMl5BanBnXkFtZTgwNDQ2NzczNTM@._V1_.jpg
tt0298148,Movie,Shrek 2,,,,"April 1, 2021",2004,TV-PG,120 min,"Adventure, Cartoons, Comedy","After battling a fire-breathing dragon and the evil Lord Farquaad to win the hand of Princess Fiona, Shrek now faces his greatest challenge: the in-laws.",https://m.media-amazon.com/images/M/MV5BMDJhMGRjN2QtNDUxYy00NGM3LThjNGQtMmZiZTRhNjM4YzUxL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_.jpg
tt17437750,Movie,Shrek 2 (en Español),,,,"April 1, 2021",2004,PG,93 min,"Action, Adventure, Comedy","Un viaje para conocer a los padres de Fiona se convierte en otra aventura para Shrek. Con la ayuda de Burro, Shrek se enfrenta al Hada Madrina, al príncipe Encantador y al Gato con Botas.",
tt0102945,Movie,Sleeping with the Enemy,,,United States,"April 1, 2021",1991,R,98 min,"Drama, Horror, Thriller","In this tense thriller, a battered wife (Julia Roberts) stages her death, moves, and assumes a new identity – only to be threatened again once her husband learns of the ruse.",https://m.media-amazon.com/images/M/MV5BMzMzN2MxZDQtZjA0YS00ZTIzLThkYjktYzA0ZDIzOTAxMGQyXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_.jpg
tt0108174,Movie,So I Married An Axe Murderer,,,,"April 1, 2021",1993,PG-13,93 min,"Comedy, Romance","Offbeat, hatchet-driven romance about a wedlock-shy coffee house poet (Mike Myers) whose perfect woman (Nancy Travis) just might be a serial killer.",https://m.media-amazon.com/images/M/MV5BN2VjOTA4MDEtYmZiYy00MTJiLWEwZTItNzM4Y2IwMzdjNjgzXkEyXkFqcGdeQXVyMjUzOTY1NTc@._V1_.jpg
tt1800741,Movie,Step Up Revolution,,,,"April 1, 2021",2012,PG-13,98 min,"Drama, Music, Romance",A woman aspires to becoming a dancer in Miami.,https://m.media-amazon.com/images/M/MV5BMjg1NjgyOTM2OF5BMl5BanBnXkFtZTcwMDIxMDE2Nw@@._V1_.jpg
tt4881578,Movie,Zappa,,,,"April 1, 2021",2020,,128 min,"Documentaries, Music","ZAPPA is an expansive and intimate portrait of the brilliant and genuinely maverick musician Frank Zappa, crafted from over a thousand hours of mostly unseen materials from the artist's personal vault.",https://m.media-amazon.com/images/M/MV5BMjhmMzIzNDAtZWE0NS00M2U0LWI4MGItZTE0Y2Y3NTY2MTM2XkEyXkFqcGdeQXVyNDk5ODAzOQ@@._V1_.jpg
tt6839538,Movie,Juda,,,Israel,"March 30, 2021",2017,2 Seasons,,"Action, Adventure, Crime","Juda is a low-life gambler hustling a living in the murky depths of the criminal underworld. Borrowing money from the French mafia for a seat at a high-stakes Romanian poker game he wins big, only for his luck to run out when he is robbed and bitten by a seductive vampiress. Unbeknownst to her she has broken the cardinal rule of her forefathers by drinking Jewish blood and begun her own path to mortality. Facing a race against time she must choose; exterminate Juda within eight days before his transition is complete and her own fate and that of her clan is endangered, or save him and risk everything. What follows is a sweeping tale of an unwilling hero’s journey to redemption, true friendship and forbidden love as Juda is hunted by Romanian vampires, Israeli cops and French mobsters whilst running from his own fate of becoming immortal.",https://m.media-amazon.com/images/M/MV5BNDZkYmIwNDktODE1YS00ZmE5LTg3OGQtMTg4NGUyMDYxOTU1XkEyXkFqcGdeQXVyMjMyMzI4MzY@._V1_.jpg
tt7736968,Movie,5 Years Apart,,,,"March 26, 2021",2019,,77 min,"Comedy, Drama","Two estranged brothers born on the same day, five years apart, run into each other at their family vacation home with wildly different expectations for how their birthday weekend is going to play out. Starring Chole Bennet, Scott Michel Foster.",https://m.media-amazon.com/images/M/MV5BODViODI1MDEtODQ5Zi00ZGU1LTk0MWEtNzQ0OWRmMzFlOGNjXkEyXkFqcGdeQXVyNDc5NDc2Nw@@._V1_.jpg
tt8760670,Movie,Blood Moon,,,,"March 26, 2021",2021,TV-MA,82 min,"Drama, Horror, Science Fiction","When Esme and her ten-year-old son, Luna move to a small desert town looking for a fresh start, they attract all the wrong kinds of attention. Esme must battle to protect her son and a terrifying secret before the next full moon reveals all.",https://m.media-amazon.com/images/M/MV5BMjM0YWFhYzEtZDU1NS00MTY1LWJmNDMtOWZiOGQ5N2JkODk2XkEyXkFqcGdeQXVyMTM0ODMzMDcz._V1_.jpg
tt5360952,Movie,The Hurricane Heist,,,,"March 26, 2021",2018,PG-13,103 min,"Action, Adventure",Thieves attempt a massive heist against the U.S. Treasury as a Category 5 hurricane approaches one of its Mint facilities.,https://m.media-amazon.com/images/M/MV5BMzg3Y2MyNjgtMzk4ZS00OTU3LWEwZmMtN2Y0NTdlZjU0NGFiXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_.jpg
tt10706602,Movie,Collective,,,,"March 25, 2021",2019,,114 min,Documentaries,"COLLECTIVE is a gripping, real-time docu-thriller that follows a heroic team of reporters as they expose shocking corruption in the Romanian national healthcare system.",https://m.media-amazon.com/images/M/MV5BODFlMWUyOTgtZWFjNC00ZWY0LWJmYzgtOWEwOGVjMWE1YTA1XkEyXkFqcGdeQXVyMTkxNjUyNQ@@._V1_.jpg
